timestamp,latency_sum,latency_count,latency_p95,latency_p99,error_rate,error_count,active_requests,memory_bytes,heap_used_bytes,heap_total_bytes,cpu_usage,event_loop_lag_sec,avg_latency_ms,heap_utilization,memory_growth_rate,cpu_x_latency,latency_spike,memory_leak_flag,service,fault_type,is_anomaly
2026-03-11 19:58:50,8924,1436,8.770833333333332,9.754166666666666,0,1,1,17068032,14814672,16855040,0.0051898305084743,0.0038496,6.2144846796657385,0.878946119380316,,0.03225212218497539,0,1,order-service,normal,0
2026-03-11 19:58:55,8928,1437,8.770833333333332,9.754166666666666,0,1,1,17076224,15112632,16855040,0.0052406779661015,0.0039353,6.21294363256785,0.8966239178311057,,0.03256003679982895,0,1,order-service,normal,0
2026-03-11 19:59:00,8932,1438,8.770833333333332,9.754166666666666,0,1,1,17084416,15410424,16855040,0.0051355932203387,0.0040087,6.2114047287899865,0.9142917489368165,,0.0318992480139536,0,1,order-service,normal,0
2026-03-11 19:59:05,8935,1439,8.659090909090908,9.73181818181818,0,1,1,17235968,14832848,16855040,0.0051389830508472,0.0027954,6.209173036831133,0.8800244911907655,,0.03190883499605263,0,1,order-service,normal,0
2026-03-11 19:59:10,8938,1440,8.659090909090908,9.73181818181818,0,1,1,17244160,15131144,16855040,0.0052983050847455,0.0026345,6.206944444444445,0.8977222243317132,,0.032886285310732837,0,1,order-service,normal,0
2026-03-11 19:59:15,8942,1441,8.659090909090908,9.73181818181818,0,1,1,17256448,15429080,16855040,0.0051898305084744,0.0040735,6.205412907702984,0.9153985988760632,,0.032205041226077785,0,1,order-service,normal,0
2026-03-11 19:59:20,8945,1442,8.659090909090908,9.73181818181818,0,1,1,17289216,14836904,16855040,0.0050847457627116,0.0028915,6.203190013869626,0.8802651313791009,,0.03154164413831849,0,1,order-service,normal,0
2026-03-11 19:59:25,8947,1443,8.659090909090908,9.73181818181818,0,1,1,17305600,15134952,16855040,0.0051898305084744,0.0019658,6.2002772002772,0.8979481508201701,,0.03217838777499685,0,1,order-service,normal,0
2026-03-11 19:59:30,8951,1444,8.659090909090908,9.73181818181818,0,1,1,17186816,15432136,16855040,0.0050305084745761,0.0043848,6.198753462603878,0.9155799096294046,,0.031182881825436753,0,0,order-service,normal,0
2026-03-11 19:59:35,8955,1445,8.659090909090908,9.73181818181818,0,1,1,17055744,14819008,16855040,0.0050338983050845,0.0033454,6.197231833910035,0.8792033718104496,,0.031196234824935432,0,0,order-service,normal,0
2026-03-11 19:59:40,8961,1446,8.770833333333332,9.754166666666666,0,1,1,13594624,15117072,16855040,0.0051898305084744,0.0067033,6.1970954356846475,0.8968873405224788,,0.03216187495604364,0,0,order-service,normal,0
2026-03-11 19:59:45,8964,1447,8.659090909090908,9.73181818181818,0,1,1,11137024,15413200,16855040,0.0051932203389828,0.0033697,6.19488597097443,0.9144564474483596,,0.03217140782214362,0,0,order-service,normal,0
2026-03-11 19:59:50,8968,1448,8.659090909090908,9.73181818181818,0,1,1,10244096,14824024,16855040,0.0049796610169489,0.0044062,6.193370165745856,0.8795009682563791,,0.03084088397789899,0,0,order-service,normal,0
2026-03-11 19:59:55,8998,1449,9.113636363636363,35.24999999999999,0,1,1,10555392,15121016,16855040,0.0049796610169489,0.0308083,6.209799861973775,0.8971213358140948,,0.03092269829572547,0,0,order-service,normal,0
2026-03-11 20:00:00,9006,1450,9.1875,35.24999999999999,0,1,1,10907648,15418984,16855040,0.0049796610169489,0.008356,6.21103448275862,0.9147996089003645,,0.03092884628871848,0,0,order-service,normal,0
2026-03-11 20:00:05,9010,1451,9.1875,35.24999999999999,0,1,1,11300864,14834152,16855040,0.0049254237288134,0.0039558,6.2095106822880775,0.8801018567739975,,0.030584471258861982,0,0,order-service,normal,0
2026-03-11 20:00:10,9018,1452,9.25,35.24999999999999,0,1,1,11485184,15131728,16855040,0.0048203389830506,0.0081441,6.210743801652892,0.8977568727217496,,0.02993789046084732,0,0,order-service,normal,0
2026-03-11 20:00:15,9023,1453,9.1875,35.24999999999999,0,1,1,11636736,15429792,16855040,0.0048745762711862,0.0048571,6.2099105299380595,0.9154408414337789,,0.030270682515425383,0,1,order-service,normal,0
2026-03-11 20:00:20,9026,1454,9.1875,35.24999999999999,0,1,1,11558912,14841320,16855040,0.0048745762711862,0.003061,6.207702888583219,0.880527130164034,,0.030259921199261786,0,0,order-service,normal,0
2026-03-11 20:00:25,9032,1455,9.1875,35.24999999999999,0,1,1,11640832,15138792,16855040,0.0049796610169489,0.0064369,6.207560137457045,0.8981759758505468,,0.030911545226860803,0,0,order-service,normal,0
2026-03-11 20:00:30,9034,1456,9.1875,35.24999999999999,0,1,1,11657216,15436880,16855040,0.0049796610169489,0.0028971,6.204670329670329,0.9158613684690158,,0.03089715496367882,0,0,order-service,normal,0
2026-03-11 20:00:35,9038,1457,9.1875,35.24999999999999,0,1,1,11739136,14848880,16855040,0.0049254237288134,0.0049295,6.2031571722717915,0.8809756606925881,,0.030553177529866516,0,0,order-service,normal,0
2026-03-11 20:00:40,9045,1458,9.25,35.24999999999999,0,1,1,11780096,15146784,16855040,0.0048711864406778,0.0068029,6.203703703703703,0.8986501366950183,,0.03021939736346413,0,0,order-service,normal,0
